subj_length,subj_urgency,subj_is_reply_fwd,body_length,body_has_html,tfidf_00,tfidf_09,tfidf_0d,tfidf_10,tfidf_11,tfidf_12,tfidf_19,tfidf_20,tfidf_2002,tfidf_2015,tfidf_3d,tfidf________________________________________________,tfidf_access,tfidf_account,tfidf_address,tfidf_aol,tfidf_army,tfidf_click,tfidf_cnet,tfidf_com,tfidf_content,tfidf_date,tfidf_dear,tfidf_don,tfidf_edu,tfidf_email,tfidf_exmh,tfidf_file,tfidf_free,tfidf_gif,tfidf_gov,tfidf_group,tfidf_help,tfidf_home,tfidf_hostedemail,tfidf_hotmail,tfidf_html,tfidf_http,tfidf_https,tfidf_id,tfidf_ilug,tfidf_information,tfidf_jose,tfidf_just,tfidf_know,tfidf_like,tfidf_linux,tfidf_list,tfidf_listinfo,tfidf_lists,tfidf_ll,tfidf_mail,tfidf_mailing,tfidf_mailman,tfidf_make,tfidf_message,tfidf_messages,tfidf_mil,tfidf_monkey,tfidf_need,tfidf_net,tfidf_new,tfidf_news,tfidf_online,tfidf_org,tfidf_people,tfidf_razor,tfidf_received,tfidf_rpm,tfidf_said,tfidf_security,tfidf_sent,tfidf_server,tfidf_service,tfidf_software,tfidf_sourceforge,tfidf_spam,tfidf_spamassassin,tfidf_subject,tfidf_text,tfidf_think,tfidf_time,tfidf_type,tfidf_uk,tfidf_update,tfidf_usaa,tfidf_use,tfidf_users,tfidf_using,tfidf_ve,tfidf_version,tfidf_want,tfidf_way,tfidf_web,tfidf_work,tfidf_world,tfidf_wrote,tfidf_www,tfidf_yahoo,tfidf_zdnet,url_count,url_has_ip,url_has_shortener,label
36,0,1,862,0,0.0,0.28050846221661807,0.0,0.0,0.0,0.0,0.0,0.0,0.16245573932822926,0.0,0.0,0.0,0.0,0.0,0.26682407808665287,0.0,0.0,0.0,0.0,0.1341012331156277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1257369081546628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21176247396874207,0.0,0.0,0.16333498326518517,0.23081003296099323,0.0,0.20605664417929648,0.0,0.18203877117045603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28208865778322867,0.0,0.0,0.0,0.0,0.0,0.28752641694386516,0.0,0.0,0.0,0.0,0.0,0.0,0.2801959830803267,0.2968863405411573,0.0,0.0,0.2499248935441463,0.0,0.0,0.0,0.0,0.0,0.2037793641031294,0.0,0.0,0.23680074986703326,0.0,0.0,0.2457974299633856,0.0,0.0,0.0,0.2004159546565969,0.0,0.0,0.0,0,0,0,0
54,0,0,15352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9529802097231117,0.0,0.0,0.0,0.0,0.03455639909127093,0.0,0.015745485880281233,0.0,0.0,0.07420961416092445,0.0,0.1266146046603604,0.03638598277985626,0.0,0.0,0.0,0.0,0.0,0.0,0.033217496795229354,0.0,0.0,0.0,0.0,0.01512741660990248,0.03399476388587942,0.0,0.0,0.007472084291202037,0.0,0.0,0.0,0.0,0.01205471847329341,0.0,0.03497935038068977,0.0,0.012496259961836778,0.034076159519828696,0.00994976854004214,0.0,0.0,0.04554914563959787,0.0,0.012251226097915723,0.0,0.01451078490607579,0.01807097235294395,0.0,0.0,0.0,0.028510398721481325,0.0,0.012301603445829215,0.0,0.0,0.0,0.07546481593617901,0.0,0.017633191028662874,0.0,0.0,0.0,0.0,0.0,0.01580860692444729,0.17017642769916524,0.0,0.0,0.0,0.0,0.017621701235800098,0.02949650504293819,0.03828803471642814,0.01799097847804521,0.0,0.01610311574891853,0.0,0.01202517075365476,0.012673660872702804,0.0,0.05589514844699302,0.016479663782328652,0.015134336321522526,0.05801875139081009,0.0,0.07452178357908018,0.07940299526879771,0.011826693478553734,0.027009761243622005,0.0,0.0,0,0,0,0
51,0,1,975,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10428063094182925,0.0,0.26688154243331896,0.0,0.0,0.0,0.0,0.0,0.09114932264799741,0.0,0.0,0.0,0.0,0.0,0.11315411681448552,0.0,0.14331008725031175,0.0,0.0,0.25199764418040665,0.3753529241619148,0.0,0.0,0.0,0.0,0.0,0.09830717404684602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10157456927944081,0.0,0.0,0.0,0.0,0.29648797528142506,0.1037185531900578,0.0,0.0,0.0,0.12725335457481743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1345791583255286,0.1485739127401566,0.0,0.0,0.0,0.0,0.0,0.0,0.10138786524250508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2277274967067137,0.6593136512366145,0.0,0,0,0,0
35,0,0,622,0,0.17185457091219958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10870933576380917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1682769205078285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13661267532483784,0.5449687815256811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273057694529964,0.0,0.0,0.1999547136056954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6818078390343832,0.0,0.0,0.0,0.0,0.0,0.0,0.18781066928663026,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
46,0,0,1012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3046257119472125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27572299919319804,0.0,0.2326213086643538,0.0,0.22599537251380356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38778790418493725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20987921928308081,0.27908006371125393,0.0,0.0,0.0,0.40841367559036484,0.0,0.0,0.0,0.0,0.26293820292597136,0.0,0.0,0.0,0.0,0.0,0.26438585421357996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22234173892857256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3136957708814322,0.0,0.0,0,0,0,0
68,0,0,239,0,0.0,0.5832305083262083,0.0,0.0,0.3003388606388774,0.0,0.0,0.0,0.506664626158825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2788219996614612,0.0,0.23523586583436956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2632721859283829,0.2614309753043353,0.0,0.0,0.0,0.0,0.0,0.20541100443960017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
69,0,0,91,0,0.4517212344533072,0.49338639413766944,0.0,0.0,0.0,0.0,0.0,0.0,0.28574343462133067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3686541062037142,0.0,0.2358706875846074,0.0,0.39799761486742097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22115867462330402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683549699760128,0.0,0.0,0,0,0,0
25,0,0,803,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19240971092917797,0.0,0.32466351292452916,0.0,0.0,0.0,0.0,0.0,0.0,0.36731039635816787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36081699756343105,0.0,0.0,0.0,0.0,0.0,0.28350038400042676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28500617463834615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4137734012393302,0.0,0.0,0.0,0.0,0.0,0.0,0.3103165846876714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3397639437844865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21890851605276973,0.0,0.0,0,0,0,0
41,1,0,7674,0,0.0,0.0,0.0,0.036260190605936424,0.04425519135242002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08970453437854069,0.14079627878682793,0.16349405801500919,0.0,0.0,0.0,0.0,0.04108466324349202,0.0,0.0,0.0775522041090626,0.0,0.0,0.6735283422099132,0.0,0.0,0.19607669315822013,0.0,0.0,0.4877413580700665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312926964657129,0.0,0.0,0.07388979069212032,0.0,0.0,0.0,0.0,0.0,0.0,0.06312967926171803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07400979585581477,0.0,0.031933582150818256,0.0,0.2160591152029088,0.0,0.0,0.0,0.04577378524470239,0.0,0.0,0.07982659882001457,0.0,0.0,0.0,0.08835178207449954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08360376302433514,0.0,0.12486397560462625,0.0,0.0,0.03627438330751516,0.0,0.03928703882787816,0.0,0.0,0.0,0.0,0.0,0.04674287290245468,0.0,0.0,0,0,0,1
42,0,0,1172,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18352465969907572,0.0,0.11742195989004274,0.0,0.19813254647223386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25221304049003823,0.0,0.0,0.22174674949452622,0.22019594962716604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29527622360672134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18253545271800345,0.2571783296265021,0.0,0.1786525394230544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25251367765826915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17843364868616984,0.18805616968392808,0.0,0.20734789313118146,0.4890619182116022,0.0,0.0,0.0,0.22115600722883727,0.0,0.0,0.26718679496377873,0.0,0.0,0,0,0,0
30,0,1,1420,0,0.16488462300199705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13922863525927626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14113676889663757,0.0,0.0,0.0,0.18069939888326933,0.0,0.0,0.0,0.14601431452621427,0.0,0.0,0.0,0.0,0.0,0.08072603612052277,0.0,0.0,0.0,0.13115259077222233,0.0,0.12685578780127857,0.0,0.0,0.0,0.32475364509793403,0.10486487979004244,0.14818543998926248,0.0,0.0,0.13329054896119286,0.11687314912154421,0.0,0.0,0.0,0.0,0.0,0.0,0.12752957262986195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384191985190333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3209152551905561,0.13885503173885463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15203162037052295,0.5378849630281922,0.0,0.15780769943180847,0.0,0.0,0.172777299903748,0.12867173077643015,0.0,0.0,0.0,0,0,0,0
50,0,0,602,0,0.0,0.0,0.0,0.24905543846980888,0.0,0.0,0.0,0.0,0.17092987316824143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28219263736625616,0.0,0.23807959724675495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26645484424656246,0.5291827510019825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4179968032718788,0.2193378515550776,0.309030062088519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32105641232215343,0.0,0.0,0,0,0,0
39,0,0,1281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6563405828536313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5705070582450935,0.4936990336144935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
14,0,0,379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5391001783094218,0.0,0.0,0.0,0.16391242438415132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42981634234282867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20877350077448764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16114640547726722,0.0,0.0,0.0,0.1596589295250482,0.0,0.0,0.20971685869032697,0.0,0.0,0.16302892832018287,0.0,0.0,0.1595609598581127,0.0,0.0,0.0,0.0,0.0,0.20376738186791052,0.20112311552089174,0.43559813623043203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1870278918684637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
72,0,0,661,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2909101891414846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1686723883540972,0.0,0.0,0.0,0.27403576079656283,0.0,0.0,0.0,0.0,0.0,0.22618465936477697,0.21910910752813528,0.0,0.34515101027684897,0.0,0.2785029009073006,0.2441996924928135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5473988156645625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33881560493101665,0.0,0.0,0.2046678647791849,0.0,0.0,0,0,0,0
25,0,0,13334,0,0.0,0.0,0.0,0.027512753791427307,0.005596505714783784,0.0,0.0,0.01148037354325721,0.018882348223236256,0.0,0.07048020905218627,0.0,0.0,0.0,0.0051688593024474365,0.0,0.0,0.00812040262212766,0.7234798260150633,0.2286046903571295,0.005972315716401159,0.0,0.0,0.0,0.0,0.0,0.0,0.043617978795830584,0.049591665983650925,0.5679060084892743,0.0,0.0044056934570977655,0.0,0.011159652543087706,0.0,0.0,0.0,0.19242414316914197,0.0,0.0,0.0,0.0,0.0,0.0,0.004672046637190916,0.012306652847804236,0.0,0.01633133269637694,0.0,0.0,0.0049842248321812,0.00798337098911566,0.0,0.0,0.019054148247407157,0.0,0.0,0.0,0.0,0.0,0.0,0.02826821637809036,0.011379351339911392,0.016393684483274773,0.0,0.009909304008146248,0.0,0.0,0.0,0.005569900608583868,0.0,0.0,0.005395003247815938,0.02075832161203649,0.03351886444374594,0.0,0.0,0.0,0.0,0.0,0.004841491892981699,0.008379352487487042,0.0,0.0,0.02114504189201907,0.0,0.007895141018339547,0.016641816047092712,0.004632784211586978,0.0,0.016229616048083643,0.0347776365706733,0.0,0.05980683989177085,0.004892737095780536,0.0,0.0038824152565767023,0.2098439647463904,0.0,0.008238464715217782,0,0,0,0
60,0,0,1091,0,0.0,0.0,0.0,0.12717518241790737,0.0,0.0,0.0,0.0,0.08728192379334859,0.0,0.0,0.11651100978444408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0720480154027924,0.0,0.0,0.0,0.0,0.0,0.09842760562938256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13510829818567752,0.13156204055784682,0.17059698749571048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09058810603407179,0.0877543115502754,0.3720190580698261,0.0,0.11070720178148435,0.11154182776604335,0.0,0.0,0.21937061859736928,0.0,0.0,0.0,0.0,0.5336042853833062,0.11200049054961836,0.0,0.0,0.10961800436778177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3078651695572051,0.0,0.4785206922984345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1272249604080976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08197052040776517,0.0,0.0,0,0,0,0
30,0,1,348,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18751774014283196,0.0,0.0,0.0,0.0,0.0,0.10367177980547501,0.0,0.0,0.4592506614203295,0.16843168777859416,0.0,0.0,0.0,0.0,0.7617936592915614,0.13902077530208834,0.13467190078167415,0.0,0.0,0.0,0.0,0.1500934266462867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17707971329666963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16524566275405325,0.12579582240870651,0.0,0.0,0,0,0,0
20,0,0,1649,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14884021010883394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3685863447235337,0.0,0.20731201995308976,0.0,0.0,0.3709721937819425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4607952395049225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18198905454803438,0.3819846268550748,0.0,0.0,0.0,0.23433042434676807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19815087139619483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419348323798701,0.0,0.0,0,0,0,0
34,0,1,886,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16060541725629154,0.0,0.0,0.0,0.0,0.08071754488410225,0.0,0.0,0.0,0.13231969533089544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13689253171303473,0.0,0.0,0.0,0.0,0.0,0.07568293215328746,0.0,0.0,0.335264203188606,0.12295924717921972,0.0,0.0,0.2903371733301427,0.0,0.6951599791566786,0.10148856250782455,0.09831377785679181,0.0,0.0,0.0,0.0,0.10957186851465088,0.14801135273159152,0.0,0.0,0.0,0.0,0.14540435644927094,0.2391251312890819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17306646572757653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15043354444705084,0.0,0.0,0.0,0.0,0.0,0.0,0.12927251709483698,0.14394863505144764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0918340237853459,0.0,0.0,0,0,0,0
60,0,0,2507,0,0.0,0.03756627407794199,0.0,0.0,0.1547602437656623,0.07692124072078373,0.0,0.0,0.08702563595997513,0.0,0.0,0.08712667195704173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053877344422373165,0.0,0.0,0.0,0.05888049749648449,0.0,0.07360394286388947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050516841268804166,0.09838179903246327,0.0,0.0,0.0,0.0,0.0529226505214808,0.0,0.0,0.0,0.0677415826387771,0.0656224774757527,0.27819501774282085,0.0,0.0,0.08341072878211753,0.0,0.0658630755018742,0.0,0.0,0.0,0.0,0.06470299696866222,0.23941685312045197,0.0,0.0,0.03777789714015892,0.0,0.0,0.7901821923164632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2302208837142096,0.03752442622499382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2588604474231508,0.0,0.03171284673935284,0.03739981492960271,0.0,0.0,0.0,0.0,0.0,0.13420059813397106,0.0,0.0,0.0,0,0,0,0
13,0,0,241,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43830172075753726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410963433568149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5338504543303216,0.0,0.0,0.0,0.0,0.5949826470260865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
30,0,0,4197,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28278515688041284,0.0,0.3435998203441974,0.0,0.0,0.0,0.0,0.5180622371512643,0.0,0.0,0.0,0.0,0.0,0.058978753364134995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04076417265835214,0.0,0.0,0.0,0.0,0.0,0.08594275925407464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033168401830728604,0.0,0.0,0.0,0.0,0.0,0.0,0.08633109772591442,0.07776965373700052,0.0,0.0,0.0,0.0,0.06568414625689223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08624431377399806,0.0,0.0,0.0,0.0,0.08708030686620372,0.04806785119888508,0.0,0.0,0.0,0.6888962883973934,0.0,0.0,0.06560366796521926,0.0,0.07699105980893099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
51,0,0,1739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125615180682053,0.2358886561500439,0.0,0.0,0.0,0.0,0.11855361740418406,0.0,0.0,0.22378409871117494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20106043677988106,0.226629143251819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18059597287457615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22746258484075993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20934621441216675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
22,1,0,529,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461010754291112,0.0,0.0,0.0,0.19294161474199537,0.0,0.0,0.0,0.0,0.23302108501717922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24574766986768848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189685728824218,0.0,0.0,0.0,0.0,0.0,0.0,0.24685809819699625,0.0,0.0,0.0,0.0,0.0,0.187819497884162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
34,0,1,3538,0,0.0,0.0,0.0,0.0,0.0,0.04731739791597041,0.0,0.0,0.02676651212995782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044189541073456316,0.0,0.0,0.0,0.10865939902001634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020716648677492174,0.0,0.0,0.0,0.0,0.0,0.06510976916200817,0.07947383969894789,0.10467114645981514,0.0,0.0,0.026911378009126134,0.0,0.0,0.0,0.0,0.029993049164068194,0.08103013737919935,0.0,0.0,0.0,0.0,0.0,0.0327277973641506,0.0,0.0,0.0,0.0,0.9692326236674954,0.0,0.0,0.0,0.04737339141501146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04117809393678578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03940298314454035,0.0780314708474897,0.0,0.0,0.0,0.0,0.0,0.0,0.033020908362704555,0.0,0.0,0.0,0,0,0,0
